day,device_fk_id,n_trip_on,start_lat,start_lon
05-03-2020,4880,11720,18.73734474,73.91284943
05-03-2020,4927,249,31.47387695,76.25437164
11-03-2020,3836,2152,26.4006424,79.58235931
15-03-2020,3337,2372,26.47233963,82.90488434
22-03-2020,3242,970,26.04500389,85.12857819
27-03-2020,5086,13650,18.61292458,74.06061554
28-02-2020,2258,5637,27.58429337,79.48881531
19-03-2020,2335,6882,27.87952423,80.37236786
05-03-2020,5188,7685,25.73298264,84.84731293
07-03-2020,4540,5582,20.73883438,75.80752563
14-03-2020,3585,1321,26.42305946,80.31893921
07-03-2020,2963,520,29.44452667,77.76889801
23-02-2020,3935,9683,26.10675049,82.82672882
05-03-2020,2910,7476,29.00974083,77.62525177
20-03-2020,3772,629,28.93595314,77.23421478
11-03-2020,4125,903,28.69359589,78.53797913
18-02-2020,3538,3208,28.95601082,77.7538681
23-02-2020,1626,16555,17.12133217,74.58542633
12-03-2020,3139,781,18.76372337,74.12342834
10-03-2020,3879,650,27.82701874,78.21009064
23-02-2020,3503,16766,27.18168449,81.41318512
11-03-2020,4959,6286,23.31675529,75.06108093
25-03-2020,4561,2941,21.38871574,81.10253906
27-03-2020,3155,1103,18.2193737,74.47081757
19-02-2020,3776,10187,29.14434052,77.35283661
21-02-2020,4405,1201,28.69372177,78.65995026
20-02-2020,5017,7576,27.11111259,78.59098053
19-02-2020,3832,6725,26.30957413,80.97003937
24-02-2020,5522,8869,24.20800018,83.20354462
19-02-2020,2229,16675,25.34543419,82.29324341
05-03-2020,4937,25146,19.85159302,79.34989929
04-03-2020,5290,4830,20.98636818,76.10984802
04-03-2020,3849,14419,27.24048233,79.12509918
22-03-2020,3821,4709,28.99800301,77.25031281
19-03-2020,2371,2101,27.51156807,81.68692017
29-02-2020,2415,6432,25.13403702,81.38847351
11-03-2020,3393,4344,28.72516632,77.82175446
23-02-2020,5134,3774,29.94002342,77.56747437
02-03-2020,5455,1388,28.34432793,80.55769348
27-03-2020,5385,3873,23.95040703,83.13582611
21-03-2020,3396,1805,25.85895157,80.68276978
12-03-2020,5352,451,24.18416786,83.1469574
07-03-2020,3939,2316,29.12358475,78.12696075
11-03-2020,3682,20128,29.10360146,77.46333313
04-03-2020,4070,934,25.92272568,79.25476837
09-03-2020,5088,585,28.10503387,80.27754211
04-03-2020,3684,4188,27.76827812,78.85224152
15-03-2020,3124,5479,18.14906883,74.46878052
24-03-2020,2400,2463,24.20713615,83.203125
04-03-2020,4788,7442,27.19046593,82.08483124
23-02-2020,2326,5332,28.33261681,79.49727631
23-02-2020,3340,1641,30.41941643,77.82687378
27-03-2020,2400,133,24.21069717,83.20623016
21-03-2020,3588,14454,27.77400398,77.72036743
04-03-2020,5506,1223,24.43292618,83.55664063
19-02-2020,1042,4759,18.58947754,79.01044464
05-03-2020,3832,1820,26.30957794,80.97060394
12-03-2020,2162,5629,28.61733818,77.47842407
23-02-2020,3469,10883,28.80841064,77.80331421
20-03-2020,1925,407,18.44734764,74.11299896
23-02-2020,5297,9706,16.91300201,74.22961426
23-02-2020,3828,22098,27.26464081,79.24115753
23-02-2020,1042,355,18.58576775,79.01107025
08-03-2020,2253,5586,26.24630547,83.07437897
15-03-2020,5013,2314,23.61013222,74.84877014
19-03-2020,3624,2456,28.99798203,77.25026703
08-03-2020,3139,216,18.76375771,74.12360382
08-03-2020,2201,13810,25.58069611,82.04869843
11-03-2020,2253,3894,26.24617577,83.07446289
07-03-2020,1546,2338,16.52138901,73.99253082
04-03-2020,2211,8373,28.09882736,77.73853302
22-02-2020,5135,10356,26.94796562,84.07680511
19-03-2020,4663,10763,19.2687645,75.28617859
11-03-2020,5414,7117,27.99731064,80.41699982
11-03-2020,4173,5820,28.62168694,78.36599731
28-03-2020,2048,4221,28.93886375,77.82338715
15-03-2020,5078,4923,28.31401443,80.18863678
21-03-2020,4558,14072,19.28073692,75.28752899
25-03-2020,3638,374,29.09824944,77.2625351
15-03-2020,2211,7433,28.09838104,77.73806
21-03-2020,5391,9811,27.97362137,80.31475067
10-03-2020,4959,2525,23.30709267,75.2155304
20-03-2020,3588,5506,27.77374649,77.72046661
11-03-2020,3806,3941,29.16335487,77.28827667
16-03-2020,3483,3720,29.5265255,78.3884964
20-03-2020,2197,468,18.46756554,74.13376617
28-03-2020,3826,7973,27.74311447,77.36722565
19-03-2020,4970,1445,19.29999161,75.24904633
19-03-2020,3250,14453,28.93722343,77.52438354
26-03-2020,4351,128,25.51813126,83.62903595
23-02-2020,3612,13877,27.71168709,77.31919098
12-03-2020,3773,175,27.41411591,81.2207489
19-03-2020,5489,7952,27.84846115,81.08701324
19-03-2020,3620,147,26.64175606,81.40661621
20-03-2020,3880,13249,25.96123505,79.18484497
19-03-2020,5078,4599,28.31391525,80.18901825
19-03-2020,5374,8748,28.68041992,77.49178314
11-03-2020,2905,6173,17.1227932,74.36497498
11-03-2020,2385,17304,27.25476074,80.01056671
04-03-2020,4496,10448,25.51939201,83.60921478
14-03-2020,3062,5691,29.16415215,77.77515411
04-03-2020,4585,8419,21.74678993,82.5484848
19-03-2020,5145,7145,29.05961418,77.6853714
08-03-2020,4087,623,26.0711174,82.86582184
19-03-2020,3447,2996,29.68179131,78.01879883
20-03-2020,2333,6116,27.61427498,78.64698029
12-03-2020,2253,14300,26.24622726,83.07441711
16-03-2020,5074,1364,19.10629272,72.88176727
02-03-2020,3983,3177,19.25970078,76.29801178
21-02-2020,4496,11730,25.51937675,83.60926056
23-03-2020,5529,15915,27.62815666,81.36321259
06-03-2020,2221,1602,27.34171867,81.52359772
19-03-2020,5053,3893,21.1730175,75.5568924
02-03-2020,3134,14888,18.43321037,74.68611908
22-03-2020,3139,110,18.76376915,74.12330627
23-02-2020,5006,142,23.43445587,76.58545685
11-03-2020,3789,8584,29.35614777,77.70915222
24-02-2020,1047,1870,18.18439293,79.05892944
21-03-2020,4849,4192,16.91849518,74.25592804
23-03-2020,2399,4074,25.9906826,79.18689728
15-03-2020,4159,13146,29.71602058,78.24770355
17-03-2020,5348,2407,26.82850838,81.74992371
08-03-2020,5471,2909,18.4568367,74.42386627
19-02-2020,3439,7636,29.48929405,78.35266876
21-03-2020,4267,21216,18.13409805,76.07796478
02-03-2020,3700,13312,28.63013077,80.33448029
05-03-2020,3473,6614,18.61808586,73.84992218
05-03-2020,5442,1766,23.54275322,76.88207245
16-03-2020,3087,7016,28.84483719,77.72251129
19-02-2020,1131,9331,12.12489796,77.02845764
20-03-2020,5509,8900,26.30431747,80.48892212
14-03-2020,4267,4587,18.20271683,76.03573608
10-03-2020,3631,2287,29.11674881,77.98188019
19-02-2020,5006,350,23.43436623,76.58542633
24-02-2020,3390,17040,29.9820118,77.95083618
23-02-2020,4857,6063,26.4174633,83.70130157
26-02-2020,5414,11004,28.08483124,80.47010803
10-03-2020,4047,10692,25.80504227,79.43588257
17-03-2020,3594,658,26.55636406,79.7271347
05-03-2020,202,6274,19.10956764,72.85253143
10-03-2020,5151,5132,29.50515556,78.37026978
28-03-2020,4120,2701,29.39302635,78.19681549
26-02-2020,3588,14404,27.77348709,77.72038269
10-03-2020,3638,10253,29.09802628,77.26262665
02-03-2020,3676,20224,26.14558983,80.1697998
25-02-2020,3620,15349,26.64175606,81.40662384
25-02-2020,4189,10643,18.16431618,76.4906311
02-03-2020,3471,20627,29.51184464,78.37521362
24-03-2020,2191,8414,26.20851326,82.63297272
02-03-2020,202,17966,19.10634804,72.88082123
24-02-2020,1006,11744,30.05960274,73.9839325
09-03-2020,5271,2246,19.310709,75.29883575
02-03-2020,2340,11617,29.17963409,78.02941895
02-03-2020,4428,3354,29.74512863,77.85570526
28-02-2020,2056,2956,26.17796135,83.21588898
02-03-2020,3879,15109,28.30205154,79.39867401
02-03-2020,1919,14767,18.35430908,74.13622284
02-03-2020,2408,11392,28.3070507,79.48023224
18-03-2020,4653,148,31.47410393,76.25463104
29-02-2020,2333,5028,27.61254501,78.64710999
18-03-2020,5133,5564,20.09046364,75.42427063
02-03-2020,2199,5879,29.9621048,77.65718842
02-03-2020,4937,22008,20.74176979,78.63808441
25-02-2020,2917,206,29.86780167,77.95378876
02-03-2020,3594,10014,26.55600166,79.72775269
02-03-2020,3487,26114,29.19274521,78.54277039
02-03-2020,5128,15592,29.03536415,77.54281616
02-03-2020,2240,9294,27.51153946,81.68666077
02-03-2020,4200,11168,26.35670662,80.13453674
25-02-2020,4173,5143,28.6221199,78.3660965
02-03-2020,2314,9375,29.28879356,78.51698303
02-03-2020,2569,20292,20.27693748,73.954422
02-03-2020,3062,3936,29.16417694,77.7751236
02-03-2020,3970,12920,27.88181114,78.07186127
02-03-2020,4660,21732,31.50675011,74.95578003
02-03-2020,3638,15126,29.09817314,77.26270294
02-03-2020,2228,20395,29.66123772,77.56297302
27-03-2020,4177,8217,19.26896477,75.28385925
02-03-2020,2960,15185,27.5114994,81.68689728
23-03-2020,3888,8680,28.4165535,78.32563782
23-02-2020,5339,8450,25.93177414,79.1618576
02-03-2020,5043,23036,26.46138954,80.29072571
24-03-2020,3839,2206,29.19395256,77.36384583
24-02-2020,3614,15173,26.4228878,80.31876373
10-03-2020,4774,18829,17.00913048,74.58385468
21-03-2020,4540,14500,20.73773193,75.80506134
12-03-2020,2903,9461,28.79825401,77.53840637
11-03-2020,3879,15118,27.82663155,78.20986938
24-02-2020,5141,18900,25.6868248,80.87699127
12-03-2020,2318,6801,25.18224716,81.9645462
24-02-2020,4798,9002,18.22126961,77.05839539
29-02-2020,2210,3146,25.91901016,81.65031433
28-03-2020,2253,10501,26.23447609,83.0535965
22-02-2020,3705,4029,26.42289543,80.31937408
03-03-2020,5295,10740,19.30124664,75.25228119
20-03-2020,2903,9489,28.79853058,77.53858185
10-03-2020,3901,105,25.907938,79.28622437
19-03-2020,1919,1082,18.39057541,74.10904694
21-03-2020,2565,25129,20.35131454,73.89562225
21-02-2020,5359,977,28.69787216,77.41785431
21-03-2020,3676,14895,26.14564705,80.17012787
21-03-2020,4159,15630,29.71615028,78.2477951
07-03-2020,3778,1240,27.7756176,77.39221954
05-03-2020,5529,6246,27.62839317,81.3631134
22-03-2020,2015,4355,29.11421776,77.7048645
08-03-2020,3439,4555,29.52642441,78.38825226
19-02-2020,3712,7137,27.72995949,77.55362701
19-03-2020,2111,12408,26.41147423,81.89217377
19-02-2020,2188,18299,25.27793312,81.79973602
19-02-2020,5514,9545,19.77020264,75.0175705
19-02-2020,5202,10298,25.58700371,83.58066559
21-03-2020,4160,7518,18.34311295,76.50926971
18-02-2020,4496,3134,25.59519005,83.57695007
11-03-2020,4047,12214,25.80321884,79.4356842
19-02-2020,2075,2775,26.17923927,83.01407623
18-02-2020,5431,291,28.68043709,77.49169159
17-03-2020,2017,8532,26.28390694,83.03886414
26-03-2020,3466,5242,28.83842278,77.5365448
14-03-2020,4048,13153,27.82668495,78.21001434
11-03-2020,2499,18433,26.19945145,76.18661499
13-03-2020,2253,5676,26.03240204,83.29171753
06-03-2020,2202,10377,28.72195625,77.42940521
11-03-2020,4146,11419,19.28685188,75.28310394
06-03-2020,5449,2127,26.96042442,82.117836
28-03-2020,5053,5413,21.17330742,75.5572052
02-03-2020,3157,2263,28.85428429,77.58291626
02-03-2020,5359,461,28.69727325,77.41762543
19-02-2020,1626,7247,17.1284008,74.57325745
02-03-2020,3506,12233,27.25959015,81.55162811
02-03-2020,4798,11813,18.22151566,77.05882263
02-03-2020,3119,1818,26.97986984,80.26411438
11-03-2020,1939,6988,18.53102875,74.03194427
29-03-2020,4656,14112,16.93279266,74.26750183
24-02-2020,2430,4000,27.90787697,78.82639313
21-02-2020,4048,305,27.82681084,78.21042633
16-03-2020,3996,6697,27.86313438,78.20987701
19-03-2020,3155,6185,18.21928215,74.47090912
20-03-2020,206,4922,18.4469471,74.11347961
18-03-2020,3342,265,26.60438156,82.27425385
24-02-2020,4144,7065,27.98466301,77.97722626
29-02-2020,2159,2270,27.5170536,78.71907043
11-03-2020,1038,14101,18.60305595,79.04368591
01-03-2020,5412,3098,26.37559891,80.30805206
22-02-2020,3961,3041,29.39274406,78.19693756
01-03-2020,2340,1642,29.08858681,78.03374481
01-03-2020,3416,2479,30.17138672,78.10813904
25-02-2020,3630,3935,25.58692551,81.68973541
06-03-2020,1028,9412,12.52540112,76.02989197
14-03-2020,4720,8981,19.43211555,74.73833466
17-03-2020,2157,146,25.73805428,82.55182648
28-02-2020,2386,5904,27.46719933,78.53559113
12-02-2020,5112,12129,28.83795929,77.73799133
08-03-2020,4162,2113,27.97758865,80.44564056
17-02-2020,4120,5465,29.39283371,78.19703674
18-02-2020,1030,2695,12.34103394,76.17209625
25-02-2020,5391,6683,27.97364426,80.3143692
27-03-2020,2905,2851,17.12262154,74.36569977
29-03-2020,1574,455,20.71920013,78.59918976
18-03-2020,5088,302,28.10509491,80.27749634
04-03-2020,2015,10422,29.12239647,77.71006012
19-03-2020,2434,5732,26.4468174,81.87106323
19-03-2020,3337,15931,26.47662735,82.90921021
25-02-2020,5268,1692,26.37568855,80.30810547
01-03-2020,3929,11672,26.41802597,79.79013824
25-02-2020,2022,2127,26.87737656,82.35947418
14-03-2020,4159,6365,29.71591759,78.24755859
25-02-2020,3586,6730,28.95306015,79.92068481
25-02-2020,3727,6998,26.47685051,82.90895081
25-02-2020,3569,11575,24.95731163,81.95079041
01-03-2020,3295,4042,27.8008461,77.6598587
28-02-2020,1037,16588,12.21165371,76.56082153
16-03-2020,5147,12286,25.54182625,81.53531647
08-03-2020,1037,23969,12.21161938,76.56078339
13-03-2020,4159,9996,29.71634483,78.24751282
27-02-2020,5444,6820,27.02337646,83.70558167
15-03-2020,1516,2329,17.40524101,74.94868469
25-02-2020,5297,4813,16.91295242,74.22952271
29-02-2020,5404,4401,24.22657394,83.20330048
11-03-2020,4656,11661,16.93331337,74.26776886
25-02-2020,4160,4759,18.34428024,76.50930786
14-03-2020,2351,2632,26.82278252,83.70815277
29-02-2020,4798,9088,18.21620941,77.06261444
01-03-2020,3827,1229,25.94093895,81.97720337
06-03-2020,4653,5020,31.47419357,76.25452423
25-03-2020,5053,4630,21.17306328,75.55699921
22-02-2020,2413,7314,29.63619041,78.38317871
27-02-2020,4288,206,19.81441689,75.14713287
25-02-2020,2513,14901,26.21752548,76.19320679
17-03-2020,3541,15039,26.42313194,80.3195343
19-03-2020,5133,4730,20.09044647,75.42430878
15-03-2020,4125,927,28.69361496,78.5375824
22-02-2020,3822,17241,29.19048309,77.14783478
20-03-2020,2302,12597,27.25423622,81.54797363
04-03-2020,3511,9464,26.91665077,82.0464325
29-02-2020,2228,4834,29.66136932,77.5628891
04-03-2020,4047,1629,25.80506134,79.43574524
18-02-2020,3284,6023,26.1327076,80.93249512
29-03-2020,5447,1015,21.94410324,79.71792603
03-03-2020,3614,8155,26.42257881,80.3192215
04-03-2020,2392,105,26.69775009,83.70763397
14-03-2020,2301,4367,26.45461082,83.68292999
27-02-2020,5415,3605,25.49776268,81.6463089
25-02-2020,4798,7441,18.22101784,77.05886078
18-03-2020,4895,4943,27.93219376,78.69550323
16-03-2020,2549,1226,21.03295517,75.47846985
04-03-2020,5009,101,29.76226044,74.45677948
16-03-2020,3359,12448,26.69691086,81.99300385
27-02-2020,5400,7937,28.08775139,80.12273407
25-02-2020,1008,4909,18.20814133,73.92233276
23-03-2020,2926,5060,28.9954834,77.78502655
25-02-2020,2782,9541,29.92379189,78.09624481
22-02-2020,5141,17083,25.7302742,80.88050079
17-02-2020,2354,1429,26.75356102,82.38816833
04-03-2020,3789,2882,29.31411934,77.58668518
04-03-2020,3332,6971,28.61724854,77.47840881
04-03-2020,3970,12824,27.87078094,78.08255768
15-03-2020,5400,6363,28.08736992,80.12278748
28-03-2020,3631,25785,29.1167202,77.98189545
26-02-2020,3563,3984,27.80911827,80.44454956
22-02-2020,5339,8150,25.93207932,79.16201019
21-02-2020,2305,2727,28.32612801,79.36113739
18-02-2020,2146,4783,29.19514084,77.80879974
06-03-2020,2169,1877,29.06469345,77.56428528
28-03-2020,2159,242,27.5167408,78.71923065
20-03-2020,1923,10203,18.43797493,74.11333466
30-03-2020,5245,6064,19.44098854,75.75868988
25-02-2020,2219,2935,27.94936562,80.33209991
17-03-2020,3960,11116,27.85536385,78.09331512
15-03-2020,1720,12983,18.45920753,74.68953705
19-02-2020,1047,3130,18.18441582,79.05898285
29-02-2020,5428,1498,28.83758545,77.73929596
13-03-2020,4871,5790,27.21329689,78.87419128
05-03-2020,3135,195,26.06263351,83.08615112
04-03-2020,3398,1389,30.17125702,78.10791779
20-03-2020,4959,2098,23.30685234,75.21513367
28-03-2020,4798,11599,18.2215004,77.0590744
22-02-2020,3134,12349,18.22646141,74.82546997
04-03-2020,2182,15713,26.93474197,81.99943542
04-03-2020,3961,20086,29.39345741,78.19678497
01-03-2020,3396,13276,25.85858154,80.68276978
26-03-2020,1047,2116,18.1844902,79.05925751
29-02-2020,4976,13491,19.31649399,74.99393463
01-03-2020,5297,2794,16.91295815,74.22960663
19-03-2020,3242,2426,25.59459686,85.19280243
28-03-2020,2182,1623,26.93619728,81.96427155
22-02-2020,5405,4462,27.37148094,81.7865448
21-02-2020,3961,1344,29.39311028,78.1967392
22-02-2020,1029,2617,30.05812263,73.9659729
24-02-2020,2628,1965,26.73145294,80.87832642
12-03-2020,3879,5820,27.8270874,78.21024323
06-03-2020,3585,1228,26.42254639,80.31924438
02-03-2020,3747,2897,28.86192703,77.48493958
22-02-2020,2246,17988,29.94617844,77.52108765
04-03-2020,3258,10751,26.002491,81.51002502
25-03-2020,3799,6051,27.82312393,77.63170624
18-02-2020,1010,5539,12.31477642,76.29892731
04-03-2020,4405,13265,28.69334793,78.65988922
27-03-2020,2028,14975,26.86156845,84.04189301
19-02-2020,2162,7744,28.61709023,77.47852325
16-03-2020,5431,4546,28.68048859,77.49198914
25-03-2020,5417,17528,28.22262764,80.26818848
19-02-2020,4895,10720,27.93225479,78.69567108
14-03-2020,5296,5452,29.19843292,78.97790527
30-03-2020,4160,6922,18.34429741,76.50956726
21-02-2020,3317,106,28.37083817,80.04080963
04-03-2020,2433,10079,29.00735664,77.6222229
04-03-2020,5153,4943,25.33761787,81.5774231
04-03-2020,5245,7836,19.43889999,75.71518707
17-02-2020,5409,6092,25.35649872,81.28261566
19-02-2020,2235,1108,26.18902588,83.20714569
14-03-2020,103,347,18.45267868,74.11203766
21-03-2020,2354,15288,26.75370216,82.38829803
29-02-2020,5395,5215,26.13544464,80.20240021
29-02-2020,3849,11969,27.24055099,79.12512207
01-03-2020,2228,143,29.66121101,77.56278992
20-03-2020,5391,6165,27.97361565,80.31471252
20-03-2020,3879,8809,27.47863388,78.81153107
21-02-2020,3268,7027,27.81161308,77.5639801
04-03-2020,5268,228,26.37567902,80.30806732
04-03-2020,2048,14126,28.93891144,77.82350922
04-03-2020,4927,101,31.47432899,76.25486755
04-03-2020,2903,12314,28.79852676,77.53831482
04-03-2020,3800,8180,27.77736855,77.57344055
04-03-2020,5352,8383,24.18415451,83.14701843
15-03-2020,3591,6730,27.11108017,78.59098053
07-03-2020,2314,27080,29.28862381,78.51721954
07-03-2020,5297,14635,16.91277313,74.22960663
29-02-2020,5394,12920,25.41181183,81.88814545
04-03-2020,5391,3112,27.97351837,80.3146286
28-02-2020,3776,1361,29.1443367,77.35280609
04-03-2020,4880,2148,18.73780251,73.91330719
22-03-2020,4947,321,17.6410656,74.11752319
01-03-2020,3799,14913,27.55575371,77.62625885
07-03-2020,5188,6870,25.70490646,84.80730438
29-03-2020,2212,2972,25.79511642,81.59567261
23-03-2020,4700,25746,23.59652138,74.9884491
28-03-2020,3774,2217,27.91785812,77.27535248
04-03-2020,3879,8012,27.82702637,78.21011353
04-03-2020,3712,2765,27.73018074,77.5537262
04-03-2020,4824,254,28.0257206,73.38279724
29-03-2020,1718,3907,19.65612602,75.0769043
17-02-2020,5521,1353,24.28061485,83.50299835
29-02-2020,5037,308,23.49201202,74.96475983
25-03-2020,4654,4074,31.56158447,75.25973511
28-03-2020,5027,1523,19.27543068,75.29212952
24-02-2020,5471,5128,18.45625114,74.41675568
19-02-2020,2362,10583,26.84873772,83.71928406
07-03-2020,1018,12062,18.43817902,74.11347961
20-03-2020,4927,104,31.47400665,76.25485992
12-03-2020,2210,145,25.91901779,81.65005493
07-03-2020,2392,326,26.69776154,83.7075882
22-02-2020,1026,15278,18.12042236,73.95613861
23-02-2020,2196,18456,27.18560791,80.04484558
07-03-2020,1043,1065,18.42615318,79.1737442
23-03-2020,4398,8193,20.87768936,75.70198822
22-02-2020,5411,9973,28.16214943,80.46427155
22-02-2020,3716,13508,26.42266846,80.31905365
28-02-2020,4961,4759,19.2649765,75.28665924
07-03-2020,5414,5984,27.9975338,80.41720581
29-02-2020,1623,10759,12.2418642,76.54186249
07-03-2020,2239,9487,28.71408272,77.77922058
06-03-2020,3813,14646,26.37199211,80.99611664
02-03-2020,2257,6454,29.39578056,78.04872894
15-03-2020,4170,12333,28.09880447,77.7381897
06-03-2020,1021,13585,16.90597916,74.56229401
22-02-2020,1221,13083,30.84524345,76.67040253
09-03-2020,4070,5423,25.92239189,79.25493622
19-02-2020,2413,10001,29.63616562,78.38330078
29-02-2020,4208,4743,26.41384697,79.79225159
21-02-2020,2048,4744,28.93888664,77.82381439
22-02-2020,2314,26847,29.28869629,78.51517487
26-02-2020,3464,3723,28.68288994,77.49223328
28-02-2020,4047,6949,25.80436516,79.43460083
07-03-2020,4660,23556,25.00307655,75.91298676
01-03-2020,3735,3232,27.24741554,79.19827271
09-03-2020,2345,2135,28.95057297,77.74684906
30-03-2020,4976,1990,19.3166256,74.99403381
21-02-2020,2549,10797,21.03273582,75.47854614
03-03-2020,5435,9234,17.70489883,77.27946472
19-02-2020,5188,3064,25.64099884,84.87815857
